# Mt Hood Test Site (651)
# Oregon  SNOTEL Site - 5370 ft
# Daily Data for Period of Record
#
# (As of: Mon Nov 10 19:54:47 PST 2014)
#  **Provisional data, subject to revision**
#
Date,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1989-08-29,0.0,103.3,,,,0.00
1989-08-30,0.0,103.3,47,39,43,0.00
1989-08-31,0.0,103.3,39,38,38,0.00
1989-09-01,0.0,103.3,46,38,41,0.40
1989-09-02,0.0,103.7,43,34,38,0.00
1989-09-03,0.0,103.7,59,34,46,0.00
1989-09-04,0.0,103.7,60,43,50,0.10
1989-09-05,0.0,103.8,53,37,45,0.00
1989-09-06,0.0,103.8,53,41,47,0.00
1989-09-07,0.0,103.8,63,42,52,0.00
1989-09-08,0.0,103.8,62,52,56,0.00
1989-09-09,0.0,103.8,55,42,49,0.00
1989-09-10,0.0,103.8,56,46,51,0.00
1989-09-11,0.0,103.8,54,47,50,0.00
1989-09-12,0.0,103.8,60,50,54,0.00
1989-09-13,0.0,103.8,55,53,54,0.00
1989-09-14,0.0,103.8,70,53,60,0.00
1989-09-15,0.0,103.8,67,51,57,0.00
1989-09-16,0.0,103.8,56,41,49,0.00
1989-09-17,0.0,103.8,41,32,38,0.20
1989-09-18,0.0,104.0,51,29,38,0.00
1989-09-19,0.0,104.0,55,35,44,0.00
1989-09-20,0.0,104.0,60,43,50,0.00
1989-09-21,0.0,104.0,61,49,54,0.00
1989-09-22,0.0,104.0,67,55,60,0.00
1989-09-23,0.0,104.0,73,53,61,0.00
1989-09-24,0.0,104.0,59,54,56,0.00
1989-09-25,0.0,104.0,66,42,56,0.00
1989-09-26,0.0,104.0,47,38,43,0.00
1989-09-27,0.0,104.0,41,37,38,0.00
1989-09-28,0.0,104.0,66,55,60,0.00
1989-09-29,0.0,104.0,65,43,56,0.10
1989-09-30,0.0,104.1,43,33,40,0.00
1989-10-01,0.0,0.0,38,32,35,0.00
1989-10-02,0.0,0.0,44,31,37,0.00
1989-10-03,0.0,0.0,50,32,38,0.00
1989-10-04,0.0,0.0,47,34,40,0.00
1989-10-05,0.0,0.0,55,39,46,0.00
1989-10-06,0.0,0.0,56,41,47,0.00
1989-10-07,0.0,0.0,59,42,49,0.00
1989-10-08,0.0,0.0,61,44,51,0.00
1989-10-09,0.0,0.0,66,45,53,0.00
1989-10-10,0.0,0.0,52,32,43,0.00
1989-10-11,0.0,0.0,42,30,36,0.00
1989-10-12,0.0,0.0,41,36,39,0.00
1989-10-13,0.0,0.0,41,34,38,0.30
1989-10-14,0.0,0.3,41,26,32,0.00
1989-10-15,0.0,0.3,40,29,33,0.00
1989-10-16,0.0,0.3,31,29,30,0.00
1989-10-17,0.0,0.3,53,38,46,0.00
1989-10-18,0.0,0.3,49,41,45,0.00
1989-10-19,0.0,0.3,55,41,46,0.20
1989-10-20,0.0,0.5,46,43,44,0.00
1989-10-21,0.0,0.5,36,32,34,0.30
1989-10-22,0.0,0.8,39,33,36,0.30
1989-10-23,0.0,1.1,39,38,38,0.30
1989-10-24,0.0,1.4,33,28,30,0.20
1989-10-25,0.0,1.6,31,27,29,0.30
1989-10-26,0.2,1.9,31,27,29,0.90
1989-10-27,1.1,2.8,29,25,26,0.70
1989-10-28,1.7,3.5,31,21,26,0.20
1989-10-29,1.8,3.7,35,22,28,0.20
1989-10-30,1.8,3.9,35,32,34,0.10
1989-10-31,1.9,4.0,36,27,32,0.00
1989-11-01,1.8,4.0,42,30,35,0.00
1989-11-02,1.7,4.0,49,37,44,0.10
1989-11-03,1.6,4.1,43,34,39,0.20
1989-11-04,1.2,4.3,35,28,32,0.60
1989-11-05,1.0,4.9,31,28,29,0.60
1989-11-06,1.6,5.5,29,28,28,1.90
1989-11-07,3.4,7.4,30,26,28,0.20
1989-11-08,3.5,7.6,39,28,33,2.20
1989-11-09,3.8,9.8,43,39,41,1.50
1989-11-10,2.9,11.3,45,35,40,0.00
1989-11-11,2.5,11.3,44,38,40,0.50
1989-11-12,1.6,11.8,39,25,31,0.70
1989-11-13,1.4,12.5,27,22,25,1.10
1989-11-14,2.9,13.6,29,23,25,0.30
1989-11-15,3.2,13.9,36,23,31,0.10
1989-11-16,3.3,14.0,40,34,38,1.20
1989-11-17,3.2,15.2,38,30,34,0.00
1989-11-18,2.7,15.2,57,33,45,0.10
1989-11-19,2.6,15.3,50,40,43,0.00
1989-11-20,2.6,15.3,49,33,42,0.00
1989-11-21,2.6,15.3,43,30,36,0.00
1989-11-22,2.6,15.3,36,34,35,0.00
1989-11-23,2.6,15.3,37,24,29,1.00
1989-11-24,3.0,16.3,26,24,25,1.00
1989-11-25,4.1,17.3,28,22,25,0.60
1989-11-26,4.7,17.9,24,21,22,1.60
1989-11-27,6.5,19.5,30,24,27,0.20
1989-11-28,6.7,19.7,34,23,28,0.00
1989-11-29,6.7,19.7,34,24,28,0.00
1989-11-30,6.8,19.7,37,25,31,0.00
1989-12-01,7.0,19.7,37,30,33,0.00
1989-12-02,7.0,19.7,42,32,38,0.30
1989-12-03,7.2,20.0,41,36,39,0.60
1989-12-04,7.0,20.6,42,32,39,2.10
1989-12-05,5.9,22.7,36,30,32,0.40
1989-12-06,6.0,23.1,32,31,31,0.20
1989-12-07,5.9,23.3,43,31,37,0.60
1989-12-08,5.9,23.9,34,23,30,0.80
1989-12-09,6.2,24.7,24,20,23,0.40
1989-12-10,6.6,25.1,26,14,19,0.00
1989-12-11,6.6,25.1,31,16,23,0.10
1989-12-12,6.7,25.2,39,28,32,0.00
1989-12-13,6.7,25.2,43,29,35,0.10
1989-12-14,6.7,25.3,51,36,44,0.00
1989-12-15,6.7,25.3,47,34,41,0.00
1989-12-16,6.7,25.3,40,29,35,0.00
1989-12-17,6.7,25.3,36,29,32,0.00
1989-12-18,6.7,25.3,32,18,24,0.00
1989-12-19,6.7,25.3,34,21,29,0.00
1989-12-20,6.7,25.3,36,30,33,0.00
1989-12-21,6.7,25.3,42,30,35,0.00
1989-12-22,6.7,25.3,46,34,39,0.10
1989-12-23,6.7,25.4,41,31,35,0.30
1989-12-24,6.8,25.7,49,32,39,0.10
1989-12-25,6.8,25.8,52,36,42,0.00
1989-12-26,6.7,25.8,55,40,45,0.00
1989-12-27,6.7,25.8,40,26,33,0.10
1989-12-28,6.7,25.9,30,22,24,0.00
1989-12-29,6.7,25.9,43,24,31,0.00
1989-12-30,6.8,25.9,46,31,38,0.10
1989-12-31,6.8,26.0,41,26,30,0.60
1990-01-01,7.4,26.6,26,17,22,1.50
1990-01-02,9.4,28.1,21,17,19,0.80
1990-01-03,10.3,28.9,26,20,23,0.30
1990-01-04,10.6,29.2,28,24,26,1.50
1990-01-05,12.2,30.7,34,29,32,1.00
1990-01-06,13.4,31.7,33,29,31,1.50
1990-01-07,14.2,33.2,38,29,31,1.80
1990-01-08,15.3,35.0,36,27,29,1.50
1990-01-09,15.8,36.5,36,24,33,1.10
1990-01-10,15.9,37.6,30,19,25,0.30
1990-01-11,16.1,37.9,33,27,30,0.30
1990-01-12,16.1,38.2,38,31,33,0.10
1990-01-13,16.1,38.3,33,29,31,0.00
1990-01-14,16.1,38.3,31,22,27,0.00
1990-01-15,16.1,38.3,26,20,23,0.20
1990-01-16,16.4,38.5,26,21,23,0.00
1990-01-17,16.5,38.5,24,17,18,0.00
1990-01-18,16.5,38.5,29,18,24,0.00
1990-01-19,16.6,38.5,32,17,26,0.00
1990-01-20,16.7,38.5,40,26,33,0.20
1990-01-21,16.8,38.7,37,28,33,0.10
1990-01-22,17.0,38.8,29,23,25,2.10
1990-01-23,19.7,40.9,27,16,20,0.90
1990-01-24,21.0,41.8,32,17,24,0.30
1990-01-25,21.2,42.1,29,17,23,1.50
1990-01-26,22.9,43.6,17,15,16,1.10
1990-01-27,24.2,44.7,24,17,21,1.30
1990-01-28,26.1,46.0,27,21,24,2.10
1990-01-29,29.2,48.1,26,18,21,1.00
1990-01-30,30.5,49.1,24,15,20,0.30
1990-01-31,31.3,49.4,21,15,18,1.30
1990-02-01,32.6,50.7,22,19,20,1.40
1990-02-02,34.6,52.1,29,20,24,1.00
1990-02-03,35.3,53.1,28,18,23,0.20
1990-02-04,36.1,53.3,24,16,18,0.40
1990-02-05,36.3,53.7,24,16,21,1.60
1990-02-06,38.3,55.3,17,11,14,0.40
1990-02-07,38.9,55.7,22,11,17,1.60
1990-02-08,41.6,57.3,28,22,25,1.40
1990-02-09,43.6,58.7,32,27,29,3.20
1990-02-10,47.0,61.9,32,28,31,0.70
1990-02-11,47.1,62.6,28,11,21,0.40
1990-02-12,47.9,63.0,14,9,11,0.70
1990-02-13,49.1,63.7,14,2,8,0.60
1990-02-14,49.4,64.3,15,-2,7,0.40
1990-02-15,49.8,64.7,20,13,17,1.70
1990-02-16,52.2,66.4,20,13,15,0.20
1990-02-17,52.7,66.6,20,11,15,0.10
1990-02-18,53.0,66.7,24,9,15,0.00
1990-02-19,53.5,66.7,33,13,23,0.20
1990-02-20,54.0,66.9,30,23,28,0.80
1990-02-21,57.5,67.7,36,30,32,3.30
1990-02-22,58.1,71.0,50,31,38,0.00
1990-02-23,58.6,71.0,48,33,38,0.00
1990-02-24,58.9,71.0,45,32,36,0.00
1990-02-25,59.2,71.0,47,31,38,0.00
1990-02-26,59.5,71.0,40,31,35,0.00
1990-02-27,59.8,71.0,37,28,33,0.00
1990-02-28,59.9,71.0,35,30,32,0.00
1990-03-01,60.0,71.0,41,29,34,0.00
1990-03-02,60.2,71.0,41,29,33,0.80
1990-03-03,60.4,71.8,32,27,29,0.60
1990-03-04,60.7,72.4,36,26,28,0.40
1990-03-05,61.3,72.8,31,24,26,0.10
1990-03-06,61.5,72.9,33,24,29,0.10
1990-03-07,61.7,73.0,32,16,28,0.30
1990-03-08,62.0,73.3,20,13,18,0.20
1990-03-09,62.3,73.5,28,18,24,0.20
1990-03-10,63.2,73.7,26,16,20,1.10
1990-03-11,64.3,74.8,24,15,18,0.10
1990-03-12,64.5,74.9,26,11,17,0.10
1990-03-13,64.6,75.0,29,13,21,0.60
1990-03-14,65.5,75.6,29,24,26,0.40
1990-03-15,66.1,76.0,36,19,28,0.10
1990-03-16,66.2,76.1,43,34,38,0.00
1990-03-17,66.2,76.1,36,35,36,0.00
1990-03-18,66.2,76.1,46,33,36,0.00
1990-03-19,66.3,76.1,38,30,34,0.40
1990-03-20,66.6,76.5,37,28,32,0.00
1990-03-21,67.0,76.5,50,26,36,0.10
1990-03-22,67.1,76.6,41,30,34,0.60
1990-03-23,68.0,77.2,33,24,29,0.20
1990-03-24,68.3,77.4,27,20,24,0.00
1990-03-25,68.3,77.4,37,26,31,0.00
1990-03-26,68.3,77.4,45,24,33,0.00
1990-03-27,68.3,77.4,45,31,38,0.00
1990-03-28,68.4,77.4,47,31,38,0.00
1990-03-29,68.4,77.4,48,30,37,0.00
1990-03-30,68.4,77.4,47,34,39,0.00
1990-03-31,68.4,77.4,49,36,42,0.00
1990-04-01,68.4,77.4,53,38,43,0.00
1990-04-02,67.9,77.4,53,38,43,0.00
1990-04-03,67.4,77.4,53,35,42,0.00
1990-04-04,66.6,77.4,54,35,43,0.00
1990-04-05,65.7,77.4,53,35,42,0.00
1990-04-06,64.9,77.4,51,37,42,0.00
1990-04-07,64.4,77.4,49,35,40,0.00
1990-04-08,64.0,77.4,33,23,26,0.00
1990-04-09,63.9,77.4,48,23,37,0.00
1990-04-10,63.8,77.4,40,35,38,0.00
1990-04-11,63.5,77.4,39,31,36,0.00
1990-04-12,63.0,77.4,41,29,35,0.00
1990-04-13,62.7,77.4,51,35,43,0.00
1990-04-14,62.2,77.4,58,40,46,0.00
1990-04-15,61.4,77.4,60,40,48,0.00
1990-04-16,60.4,77.4,51,39,47,0.00
1990-04-17,58.7,77.4,38,33,36,0.00
1990-04-18,57.5,77.4,46,29,36,0.00
1990-04-19,56.7,77.4,46,34,39,0.00
1990-04-20,56.2,77.4,39,33,36,0.20
1990-04-21,55.7,77.6,44,29,35,0.00
1990-04-22,54.9,77.6,34,30,32,1.30
1990-04-23,55.3,78.9,30,26,29,1.60
1990-04-24,57.0,80.5,31,23,27,0.20
1990-04-25,57.3,80.7,31,24,28,2.00
1990-04-26,58.7,82.7,29,21,26,0.40
1990-04-27,59.3,83.1,30,21,29,3.80
1990-04-28,63.3,86.9,29,19,24,1.20
1990-04-29,64.9,88.1,33,20,26,0.00
1990-04-30,65.1,88.1,38,21,30,0.00
1990-05-01,65.0,88.1,44,29,35,0.00
1990-05-02,64.9,88.1,42,33,37,0.00
1990-05-03,64.4,88.1,58,34,46,0.20
1990-05-04,63.8,88.3,64,41,51,0.00
1990-05-05,63.3,88.3,61,24,48,0.60
1990-05-06,62.0,88.9,29,21,24,0.20
1990-05-07,62.1,89.1,26,19,22,0.70
1990-05-08,62.7,89.8,40,17,29,0.00
1990-05-09,62.6,89.8,34,32,33,0.00
1990-05-10,62.0,89.8,42,28,34,0.10
1990-05-11,61.5,89.9,33,25,29,0.10
1990-05-12,61.6,90.0,31,25,28,0.50
1990-05-13,62.0,90.5,31,24,28,0.50
1990-05-14,62.6,91.0,24,23,23,0.00
1990-05-15,63.0,91.0,36,26,30,0.50
1990-05-16,62.7,91.5,33,29,30,0.00
1990-05-17,62.2,91.5,32,30,31,0.00
1990-05-18,62.1,91.5,33,25,29,0.00
1990-05-19,62.1,91.5,41,25,32,0.60
1990-05-20,62.2,92.1,32,27,29,0.20
1990-05-21,62.5,92.3,41,28,34,0.00
1990-05-22,62.3,92.3,36,30,32,0.40
1990-05-23,62.0,92.7,31,27,29,0.90
1990-05-24,62.2,93.6,32,24,28,0.10
1990-05-25,62.9,93.7,42,25,33,0.00
1990-05-26,62.8,93.7,36,34,35,0.40
1990-05-27,62.5,94.1,43,34,38,0.50
1990-05-28,62.4,94.6,42,35,38,0.00
1990-05-29,60.7,94.6,39,31,34,0.00
1990-05-30,60.0,94.6,38,28,32,0.00
1990-05-31,60.0,94.6,33,26,29,0.00
1990-06-01,60.0,94.6,33,27,30,0.20
1990-06-02,60.3,94.8,33,30,31,0.20
1990-06-03,60.0,95.0,42,29,36,0.00
1990-06-04,59.0,95.0,36,29,31,0.20
1990-06-05,58.7,95.2,43,31,37,0.10
1990-06-06,58.4,95.3,41,33,37,0.30
1990-06-07,58.0,95.6,42,30,35,0.80
1990-06-08,56.6,96.4,41,35,38,0.10
1990-06-09,55.9,96.5,50,33,41,0.90
1990-06-10,55.7,97.4,31,27,29,0.10
1990-06-11,55.3,97.5,34,29,30,0.70
1990-06-12,55.9,98.2,32,29,30,1.10
1990-06-13,56.9,99.3,40,28,33,0.20
1990-06-14,56.6,99.5,52,36,42,0.20
1990-06-15,56.1,99.7,54,37,44,0.20
1990-06-16,55.7,99.9,42,31,37,0.50
1990-06-17,54.8,100.4,45,30,36,0.40
1990-06-18,54.7,100.8,53,38,45,0.80
1990-06-19,54.3,101.6,57,40,48,0.50
1990-06-20,52.7,102.1,47,41,44,0.50
1990-06-21,50.3,102.6,63,49,55,0.30
1990-06-22,46.0,102.9,66,38,55,0.10
1990-06-23,41.8,103.0,57,34,45,0.00
1990-06-24,39.1,103.0,54,36,46,0.10
1990-06-25,36.7,103.1,56,35,45,0.00
1990-06-26,34.1,103.1,50,29,39,0.00
1990-06-27,31.5,103.1,53,35,41,0.00
1990-06-28,29.9,103.1,52,35,41,0.00
1990-06-29,27.7,103.1,61,39,49,0.00
1990-06-30,24.8,103.1,53,38,45,0.00
1990-07-01,22.0,103.1,42,39,41,0.00
1990-07-02,19.9,103.1,51,31,40,0.20
1990-07-03,18.9,103.3,54,29,41,0.00
1990-07-04,17.5,103.3,60,40,50,0.10
1990-07-05,13.8,103.4,51,35,43,0.30
1990-07-06,11.9,103.7,40,33,36,0.00
1990-07-07,10.9,103.7,61,33,46,0.00
1990-07-08,8.2,103.7,66,43,53,0.00
1990-07-09,5.0,103.7,66,46,54,0.00
1990-07-10,1.5,103.7,75,51,64,0.00
1990-07-11,0.0,103.7,78,53,68,0.00
1990-07-12,0.0,103.7,73,56,65,0.00
1990-07-13,0.0,103.7,70,51,60,0.00
1990-07-14,0.0,103.7,73,53,62,0.10
1990-07-15,0.0,103.8,75,54,63,0.00
1990-07-16,0.0,103.8,63,47,58,0.00
1990-07-17,0.0,103.8,66,49,57,0.00
1990-07-18,0.0,103.8,70,49,60,0.10
1990-07-19,0.0,103.9,72,53,61,0.00
1990-07-20,0.0,103.9,74,54,64,0.00
1990-07-21,0.0,103.9,75,59,66,0.00
1990-07-22,0.0,103.9,71,54,63,0.00
1990-07-23,0.0,103.9,54,51,52,0.00
1990-07-24,0.0,103.9,42,37,39,0.10
1990-07-25,0.0,104.0,42,35,38,0.00
1990-07-26,0.0,104.0,52,38,44,0.00
1990-07-27,0.0,104.0,61,46,54,0.00
1990-07-28,0.0,104.0,70,48,60,0.00
1990-07-29,0.0,104.0,74,59,65,0.00
1990-07-30,0.0,104.0,66,52,59,0.50
1990-07-31,0.0,104.5,64,51,57,0.00
1990-08-01,0.0,104.5,61,47,54,0.00
1990-08-02,0.0,104.5,63,40,54,0.00
1990-08-03,0.0,104.5,72,49,60,0.00
1990-08-04,0.0,104.5,78,59,67,0.00
1990-08-05,0.0,104.5,76,58,67,0.00
1990-08-06,0.0,104.5,73,54,62,0.00
1990-08-07,0.0,104.5,77,58,67,0.00
1990-08-08,0.0,104.5,75,61,68,0.00
1990-08-09,0.0,104.5,76,62,67,0.10
1990-08-10,0.0,104.6,78,59,66,0.00
1990-08-11,0.0,104.6,64,63,64,0.00
1990-08-12,0.0,104.6,78,55,67,0.00
1990-08-13,0.0,104.6,67,51,57,0.00
1990-08-14,0.0,104.6,68,44,56,0.00
1990-08-15,0.0,104.6,52,43,47,0.00
1990-08-16,0.0,104.6,55,41,46,0.00
1990-08-17,0.0,104.6,47,39,44,0.40
1990-08-18,0.0,105.0,52,37,42,0.00
1990-08-19,0.0,105.0,49,37,42,0.20
1990-08-20,0.0,105.2,56,40,47,0.00
1990-08-21,0.0,105.2,48,43,46,1.30
1990-08-22,0.0,106.5,48,41,45,0.00
1990-08-23,0.0,106.5,50,33,42,0.00
1990-08-24,0.0,106.5,47,31,39,0.20
1990-08-25,0.0,106.7,48,33,40,0.00
1990-08-26,0.0,106.7,53,40,46,0.00
1990-08-27,0.0,106.7,55,44,49,0.00
1990-08-28,0.0,106.7,64,45,54,0.00
1990-08-29,0.0,106.7,54,41,46,0.50
1990-08-30,0.0,107.2,46,39,41,0.10
1990-08-31,0.0,107.3,55,38,45,0.00
1990-09-01,0.0,107.3,57,41,47,0.00
1990-09-02,0.0,107.3,53,40,45,0.00
1990-09-03,0.0,107.3,64,43,52,0.10
1990-09-04,0.0,107.4,65,52,58,0.00
1990-09-05,0.0,107.4,68,52,58,0.00
1990-09-06,0.0,107.4,71,55,62,0.00
1990-09-07,0.0,107.4,67,52,61,0.00
1990-09-08,0.0,107.4,64,49,55,0.00
1990-09-09,0.0,107.4,67,49,57,0.00
1990-09-10,0.0,107.4,76,53,63,0.00
1990-09-11,0.0,107.4,65,39,56,0.00
1990-09-12,0.0,107.4,38,36,37,0.00
1990-09-13,0.0,107.4,63,42,55,0.00
1990-09-14,0.0,107.4,62,41,54,0.00
1990-09-15,0.0,107.4,43,38,40,0.40
1990-09-16,0.0,107.8,46,38,41,0.10
1990-09-17,0.0,107.9,53,35,44,0.00
1990-09-18,0.0,107.9,59,41,48,0.10
1990-09-19,0.0,108.0,58,37,46,0.00
1990-09-20,0.0,108.0,62,44,53,0.00
1990-09-21,0.0,108.0,62,52,58,0.00
1990-09-22,0.0,108.0,68,54,59,0.00
1990-09-23,0.0,108.0,72,54,60,0.00
1990-09-24,0.0,108.0,71,50,59,0.00
1990-09-25,0.0,108.0,60,46,52,0.00
1990-09-26,0.0,108.0,56,41,47,0.00
1990-09-27,0.0,108.0,67,49,55,0.10
1990-09-28,0.0,108.1,69,47,55,0.00
1990-09-29,0.0,108.1,62,47,53,0.00
1990-09-30,0.0,108.1,69,47,56,0.00
1990-10-01,0.0,0.0,54,29,41,0.10
1990-10-02,0.0,0.1,31,29,29,0.30
1990-10-03,0.0,0.4,42,29,39,1.20
1990-10-04,0.0,1.6,50,29,42,0.80
1990-10-05,0.0,2.4,31,22,28,0.20
1990-10-06,0.3,2.6,27,17,21,0.00
1990-10-07,0.3,2.6,19,17,18,0.10
1990-10-08,0.4,2.7,45,23,32,0.10
1990-10-09,0.0,2.8,40,35,38,0.20
1990-10-10,0.0,3.0,37,26,31,0.00
1990-10-11,0.0,3.0,52,26,38,1.00
1990-10-12,0.6,4.0,40,31,35,0.90
1990-10-13,0.9,4.9,32,31,31,0.10
1990-10-14,1.0,5.0,38,30,32,0.60
1990-10-15,1.2,5.6,41,31,38,0.60
1990-10-16,1.1,6.2,31,23,28,0.80
1990-10-17,2.1,7.0,38,25,31,0.50
1990-10-18,2.4,7.5,36,27,31,0.60
1990-10-19,2.7,8.1,31,25,27,0.00
1990-10-20,2.8,8.1,36,21,29,0.20
1990-10-21,2.8,8.3,42,29,36,2.00
1990-10-22,2.8,10.3,40,23,31,0.00
1990-10-23,2.8,10.3,47,33,40,0.10
1990-10-24,2.5,10.4,46,44,45,0.10
1990-10-25,2.1,10.5,49,41,46,0.70
1990-10-26,1.5,11.2,44,30,37,0.00
1990-10-27,1.4,11.2,54,34,46,0.20
1990-10-28,1.0,11.4,32,31,32,0.30
1990-10-29,1.2,11.7,37,30,33,0.50
1990-10-30,1.2,12.2,37,31,33,1.10
1990-10-31,1.7,13.3,31,25,28,0.80
1990-11-01,2.6,14.1,28,17,23,0.10
1990-11-02,2.8,14.2,32,17,24,0.20
1990-11-03,2.9,14.4,40,31,37,1.70
1990-11-04,2.8,16.1,39,27,33,1.00
1990-11-05,2.7,17.1,30,21,26,0.30
1990-11-06,3.0,17.4,31,20,26,0.20
1990-11-07,3.1,17.6,37,28,32,0.90
1990-11-08,3.2,18.5,31,31,31,1.10
1990-11-09,2.8,19.6,36,35,35,0.60
1990-11-10,2.2,20.2,41,35,38,0.30
1990-11-11,1.9,20.5,56,40,47,0.00
1990-11-12,1.7,20.5,56,44,49,0.00
1990-11-13,1.3,20.5,44,25,32,1.10
1990-11-14,2.0,21.6,27,22,25,0.50
1990-11-15,2.5,22.1,29,27,28,0.10
1990-11-16,2.7,22.2,40,28,32,0.00
1990-11-17,2.7,22.2,33,29,32,0.20
1990-11-18,2.7,22.4,35,23,29,0.00
1990-11-19,2.7,22.4,24,23,24,0.80
1990-11-20,4.0,23.2,25,20,22,1.70
1990-11-21,6.0,24.9,31,23,26,1.30
1990-11-22,7.7,26.2,32,31,31,0.90
1990-11-23,8.0,27.1,36,31,33,0.30
1990-11-24,7.6,27.4,39,36,37,2.00
1990-11-25,6.9,29.4,36,18,24,0.80
1990-11-26,7.7,30.2,19,18,18,1.10
1990-11-27,8.9,31.3,25,21,23,0.70
1990-11-28,9.8,32.0,29,18,23,0.40
1990-11-29,9.9,32.4,31,22,27,1.00
1990-11-30,11.5,33.4,21,17,19,0.10
1990-12-01,11.8,33.5,23,21,22,2.30
1990-12-02,14.9,35.8,27,19,23,0.50
1990-12-03,15.7,36.3,30,26,28,0.40
1990-12-04,15.7,36.7,30,22,25,0.80
1990-12-05,17.0,37.5,28,22,24,0.20
1990-12-06,17.3,37.7,30,24,26,0.10
1990-12-07,17.4,37.8,35,28,32,0.10
1990-12-08,17.6,37.9,39,32,35,0.00
1990-12-09,17.8,37.9,38,32,35,0.90
1990-12-10,18.2,38.8,33,21,28,0.60
1990-12-11,18.7,39.4,26,17,21,0.60
1990-12-12,19.5,40.0,25,13,20,0.00
1990-12-13,19.5,40.0,20,13,18,0.10
1990-12-14,19.6,40.1,24,19,21,0.10
1990-12-15,19.7,40.2,27,18,22,0.00
1990-12-16,19.8,40.2,26,16,20,0.20
1990-12-17,20.0,40.4,30,27,29,1.40
1990-12-18,21.9,41.8,26,9,17,0.90
1990-12-19,23.5,42.7,9,-12,-2,0.00
1990-12-20,23.5,42.7,-6,-16,-12,0.00
1990-12-21,23.5,42.7,-4,-13,-8,0.00
1990-12-22,23.5,42.7,11,-5,4,0.20
1990-12-23,23.6,42.9,19,1,11,0.30
1990-12-24,23.9,43.2,28,15,20,0.10
1990-12-25,24.0,43.3,24,17,22,0.30
1990-12-26,24.3,43.6,25,22,23,0.50
1990-12-27,25.3,44.1,24,15,20,1.50
1990-12-28,27.5,45.6,16,-10,8,0.00
1990-12-29,27.9,45.6,4,-13,-4,0.20
1990-12-30,28.2,45.8,21,7,13,0.30
1990-12-31,28.5,46.1,25,21,23,0.50
1991-01-01,29.3,46.6,25,18,22,0.30
1991-01-02,29.4,46.9,26,18,22,0.10
1991-01-03,29.4,47.0,24,15,21,0.00
1991-01-04,29.4,47.0,31,20,24,0.00
1991-01-05,29.4,47.0,30,21,25,0.00
1991-01-06,29.4,47.0,30,22,26,0.40
1991-01-07,29.9,47.4,27,26,26,0.50
1991-01-08,30.9,47.9,26,19,23,0.10
1991-01-09,31.3,48.0,27,20,24,0.90
1991-01-10,32.5,48.9,33,27,30,1.40
1991-01-11,33.4,50.3,34,32,33,0.70
1991-01-12,34.1,51.0,37,30,33,0.80
1991-01-13,35.2,51.8,32,28,30,0.50
1991-01-14,35.1,52.3,35,28,31,2.90
1991-01-15,38.4,55.2,29,23,25,0.90
1991-01-16,39.3,56.1,36,23,31,0.30
1991-01-17,39.6,56.4,43,31,37,0.00
1991-01-18,39.6,56.4,47,26,37,0.00
1991-01-19,39.6,56.4,33,19,25,0.00
1991-01-20,39.6,56.4,32,20,28,0.00
1991-01-21,40.5,56.4,43,26,35,0.00
1991-01-22,40.5,56.4,40,25,32,0.00
1991-01-23,40.1,56.4,32,17,24,0.00
1991-01-24,40.0,56.4,20,15,18,0.00
1991-01-25,40.0,56.4,19,15,17,0.00
1991-01-26,40.0,56.4,29,14,24,0.00
1991-01-27,40.0,56.4,31,17,22,0.00
1991-01-28,40.0,56.4,23,8,18,0.10
1991-01-29,40.0,56.5,36,13,26,0.20
1991-01-30,40.0,56.7,40,29,34,0.00
1991-01-31,40.0,56.7,36,28,32,0.80
1991-02-01,40.5,57.5,42,33,37,0.00
1991-02-02,40.5,57.5,38,29,32,0.90
1991-02-03,41.5,58.4,34,30,32,0.20
1991-02-04,41.7,58.6,36,31,34,1.20
1991-02-05,42.8,59.8,33,24,29,0.20
1991-02-06,42.0,60.0,33,32,32,0.10
1991-02-07,41.8,60.1,45,36,40,0.00
1991-02-08,41.7,60.1,45,32,38,0.00
1991-02-09,41.6,60.1,43,32,37,0.00
1991-02-10,41.3,60.1,42,33,37,0.10
1991-02-11,41.0,60.2,39,28,33,0.20
1991-02-12,39.4,60.4,33,26,28,1.60
1991-02-13,40.9,62.0,38,33,36,1.40
1991-02-14,42.3,63.4,38,35,37,0.00
1991-02-15,41.9,63.4,40,29,35,0.20
1991-02-16,41.9,63.6,29,23,26,0.50
1991-02-17,40.6,64.1,26,20,22,0.30
1991-02-18,40.8,64.4,32,22,29,0.80
1991-02-19,41.6,65.2,34,31,32,0.30
1991-02-20,41.9,65.5,33,30,32,1.10
1991-02-21,43.0,66.6,39,30,34,0.00
1991-02-22,43.0,66.6,38,25,32,0.00
1991-02-23,43.0,66.6,42,26,34,0.00
1991-02-24,42.8,66.6,42,29,36,0.00
1991-02-25,42.6,66.6,39,34,37,0.40
1991-02-26,42.6,67.0,36,34,35,2.40
1991-02-27,42.7,69.4,46,31,38,0.00
1991-02-28,41.9,69.4,44,30,36,0.40
1991-03-01,42.5,69.8,29,28,29,0.60
1991-03-02,43.0,70.4,28,25,27,1.10
1991-03-03,43.7,71.5,30,25,28,1.50
